url,id,price,baths,rooms,sqft
https://www.idealista.com/inmueble/103921715/,103921715,350000,1,1,79
https://www.idealista.com/inmueble/102991591/,102991591,1250000,4,5,276
https://www.idealista.com/inmueble/103957659/,103957659,240000,1,2,100
https://www.idealista.com/inmueble/104052706/,104052706,300000,2,4,98
https://www.idealista.com/inmueble/103779484/,103779484,1995000,3,3,174
https://www.idealista.com/inmueble/102043012/,102043012,1650000,2,2,181
https://www.idealista.com/inmueble/98848683/,98848683,1360000,3,2,210
https://www.idealista.com/inmueble/100591977/,100591977,1685000,4,4,222
https://www.idealista.com/inmueble/103734323/,103734323,1320000,2,3,140
https://www.idealista.com/inmueble/103632538/,103632538,1400000,3,2,138
https://www.idealista.com/inmueble/103153231/,103153231,900000,2,3,150
https://www.idealista.com/inmueble/103578373/,103578373,880000,3,3,167
https://www.idealista.com/inmueble/103112745/,103112745,800000,2,3,158
https://www.idealista.com/inmueble/103758746/,103758746,720000,1,2,73
https://www.idealista.com/inmueble/100335644/,100335644,1175000,3,4,173
https://www.idealista.com/inmueble/103607713/,103607713,435000,1,2,89
https://www.idealista.com/inmueble/103994532/,103994532,485000,2,3,161
https://www.idealista.com/inmueble/102502922/,102502922,940000,2,3,139
https://www.idealista.com/inmueble/103933718/,103933718,949000,2,3,240
https://www.idealista.com/inmueble/101862816/,101862816,698000,2,2,108
https://www.idealista.com/inmueble/102554931/,102554931,1395000,2,3,177
https://www.idealista.com/inmueble/103159003/,103159003,875000,4,3,215
https://www.idealista.com/inmueble/103736152/,103736152,1450000,4,4,258
https://www.idealista.com/inmueble/103846402/,103846402,1330000,3,5,234
https://www.idealista.com/inmueble/103234900/,103234900,1190000,3,2,86
https://www.idealista.com/inmueble/104037181/,104037181,1850000,4,5,256
https://www.idealista.com/inmueble/102947544/,102947544,699000,3,5,160
https://www.idealista.com/inmueble/103532327/,103532327,1299000,2,5,210
https://www.idealista.com/inmueble/103813031/,103813031,890000,3,3,118
https://www.idealista.com/inmueble/100630851/,100630851,1385000,2,2,166
https://www.idealista.com/inmueble/103870808/,103870808,1760000,2,3,145
https://www.idealista.com/inmueble/103946332/,103946332,859000,2,3,133
https://www.idealista.com/inmueble/103933185/,103933185,900000,2,4,173
https://www.idealista.com/inmueble/103990878/,103990878,640000,2,3,115
https://www.idealista.com/inmueble/103366793/,103366793,1490000,3,4,216
https://www.idealista.com/inmueble/103382089/,103382089,1200000,2,3,243
https://www.idealista.com/inmueble/103679367/,103679367,650000,2,3,150
https://www.idealista.com/inmueble/103916439/,103916439,720000,2,2,125
https://www.idealista.com/inmueble/103884992/,103884992,345000,1,2,42
https://www.idealista.com/inmueble/102812454/,102812454,895000,4,6,272
https://www.idealista.com/inmueble/102373757/,102373757,255900,1,3,93
https://www.idealista.com/inmueble/103257939/,103257939,990000,2,3,102
https://www.idealista.com/inmueble/103843117/,103843117,719000,2,3,120
https://www.idealista.com/inmueble/103553113/,103553113,990000,1,2,104
https://www.idealista.com/inmueble/103963695/,103963695,430000,2,3,91
https://www.idealista.com/inmueble/96246225/,96246225,445000,2,3,104
https://www.idealista.com/inmueble/103842615/,103842615,758500,2,3,170
https://www.idealista.com/inmueble/101576250/,101576250,1160000,3,5,202
https://www.idealista.com/inmueble/103428294/,103428294,169000,1,0,36
https://www.idealista.com/inmueble/103062623/,103062623,900000,2,5,155
https://www.idealista.com/inmueble/102696110/,102696110,229900,1,2,75
https://www.idealista.com/inmueble/92677130/,92677130,660000,1,1,58
https://www.idealista.com/inmueble/103796348/,103796348,420000,1,1,57
https://www.idealista.com/inmueble/102834380/,102834380,270000,1,2,53
https://www.idealista.com/inmueble/103574288/,103574288,299000,1,2,59
https://www.idealista.com/inmueble/36140875/,36140875,675000,3,6,195
https://www.idealista.com/inmueble/99566019/,99566019,1625000,4,3,192
https://www.idealista.com/inmueble/100692928/,100692928,1150000,3,4,174
https://www.idealista.com/inmueble/104061813/,104061813,1175000,2,2,118
https://www.idealista.com/inmueble/102730051/,102730051,620000,2,3,138
https://www.idealista.com/inmueble/84914456/,84914456,660000,2,1,120
https://www.idealista.com/inmueble/103836755/,103836755,435000,2,2,102
https://www.idealista.com/inmueble/101747225/,101747225,920000,4,5,217
https://www.idealista.com/inmueble/102984986/,102984986,660000,2,2,88
https://www.idealista.com/inmueble/101990407/,101990407,290000,1,2,42
https://www.idealista.com/inmueble/101217596/,101217596,750000,2,2,149
https://www.idealista.com/inmueble/103565782/,103565782,850000,2,3,164
https://www.idealista.com/inmueble/103507566/,103507566,1125000,2,4,142
https://www.idealista.com/inmueble/103881198/,103881198,1200000,3,4,209
https://www.idealista.com/inmueble/103883131/,103883131,470000,2,3,121
https://www.idealista.com/inmueble/103462161/,103462161,1490000,2,3,120
https://www.idealista.com/inmueble/102853831/,102853831,1050000,2,2,180
https://www.idealista.com/inmueble/97799867/,97799867,2100000,2,2,131
https://www.idealista.com/inmueble/102818304/,102818304,895000,2,2,102
https://www.idealista.com/inmueble/101622791/,101622791,560000,2,2,84
https://www.idealista.com/inmueble/103645175/,103645175,1100000,2,3,247
https://www.idealista.com/inmueble/100100505/,100100505,1445000,3,3,263
https://www.idealista.com/inmueble/104021671/,104021671,1225000,3,5,229
https://www.idealista.com/inmueble/101859636/,101859636,1050000,3,4,191
https://www.idealista.com/inmueble/103326590/,103326590,810000,2,3,131
https://www.idealista.com/inmueble/103518398/,103518398,720000,2,4,143
https://www.idealista.com/inmueble/104141293/,104141293,750000,3,2,109
https://www.idealista.com/inmueble/103207063/,103207063,1200000,3,4,168
https://www.idealista.com/inmueble/99106784/,99106784,782300,2,3,193
https://www.idealista.com/inmueble/103976109/,103976109,999000,3,3,104
https://www.idealista.com/inmueble/104107054/,104107054,169000,1,2,74
https://www.idealista.com/inmueble/98796920/,98796920,2000000,1,3,142
https://www.idealista.com/inmueble/102962688/,102962688,1290000,3,3,211
https://www.idealista.com/inmueble/102940605/,102940605,1150000,3,3,143
https://www.idealista.com/inmueble/102570349/,102570349,1100000,2,3,100
https://www.idealista.com/inmueble/101981389/,101981389,695000,2,2,262
https://www.idealista.com/inmueble/103629328/,103629328,1650000,3,3,200
https://www.idealista.com/inmueble/103163793/,103163793,1695000,3,3,181
https://www.idealista.com/inmueble/102608307/,102608307,919000,3,3,112
https://www.idealista.com/inmueble/101997920/,101997920,825000,4,4,164
https://www.idealista.com/inmueble/102230177/,102230177,990000,4,5,292
https://www.idealista.com/inmueble/98215508/,98215508,575500,1,2,70
https://www.idealista.com/inmueble/103721703/,103721703,995000,4,4,240
https://www.idealista.com/inmueble/102730570/,102730570,1700000,3,3,124
https://www.idealista.com/inmueble/103431759/,103431759,1100000,2,2,160
https://www.idealista.com/inmueble/102644048/,102644048,1750000,3,4,200
https://www.idealista.com/inmueble/103518522/,103518522,970000,4,4,287
https://www.idealista.com/inmueble/102498200/,102498200,859000,3,3,133
https://www.idealista.com/inmueble/103619394/,103619394,725000,2,5,200
https://www.idealista.com/inmueble/103042820/,103042820,1690000,2,3,133
https://www.idealista.com/inmueble/103687885/,103687885,314000,1,3,76
https://www.idealista.com/inmueble/103685720/,103685720,730000,3,4,158
https://www.idealista.com/inmueble/101617329/,101617329,980000,2,4,130
https://www.idealista.com/inmueble/102264969/,102264969,595000,2,4,140
https://www.idealista.com/inmueble/104138754/,104138754,349000,1,1,51
https://www.idealista.com/inmueble/101909262/,101909262,569000,2,3,104
https://www.idealista.com/inmueble/104150896/,104150896,1890000,3,4,234
https://www.idealista.com/inmueble/103351044/,103351044,1339000,4,3,158
https://www.idealista.com/inmueble/103544931/,103544931,179000,1,3,84
https://www.idealista.com/inmueble/103166697/,103166697,499900,2,4,126
https://www.idealista.com/inmueble/104034163/,104034163,415000,1,1,94
https://www.idealista.com/inmueble/103649900/,103649900,995000,4,4,240
https://www.idealista.com/inmueble/102536579/,102536579,1420000,3,5,185
https://www.idealista.com/inmueble/102960096/,102960096,1400000,3,4,174
https://www.idealista.com/inmueble/103544388/,103544388,1650000,2,4,211
https://www.idealista.com/inmueble/102731792/,102731792,1490000,3,3,142
https://www.idealista.com/inmueble/104049895/,104049895,1350000,4,4,264
https://www.idealista.com/inmueble/103948512/,103948512,650000,2,3,153
https://www.idealista.com/inmueble/103355651/,103355651,670000,2,3,105
https://www.idealista.com/inmueble/103335412/,103335412,875000,2,3,101
https://www.idealista.com/inmueble/103019984/,103019984,1495000,3,4,264
https://www.idealista.com/inmueble/102967577/,102967577,730000,2,2,125
https://www.idealista.com/inmueble/101812830/,101812830,1430000,3,3,164
https://www.idealista.com/inmueble/102540678/,102540678,630000,3,3,132
https://www.idealista.com/inmueble/103179275/,103179275,495000,1,1,98
https://www.idealista.com/inmueble/102529330/,102529330,790000,2,6,167
https://www.idealista.com/inmueble/101754845/,101754845,790000,3,3,137
https://www.idealista.com/inmueble/103707622/,103707622,989000,3,3,112
https://www.idealista.com/inmueble/103920884/,103920884,122000,1,2,48
https://www.idealista.com/inmueble/101350114/,101350114,635000,3,4,151
https://www.idealista.com/inmueble/103190171/,103190171,1090000,3,4,208
https://www.idealista.com/inmueble/102612090/,102612090,399000,1,1,70
https://www.idealista.com/inmueble/103543385/,103543385,719000,2,2,71
https://www.idealista.com/inmueble/103484366/,103484366,1680000,4,3,214
https://www.idealista.com/inmueble/103856542/,103856542,230000,2,3,98
https://www.idealista.com/inmueble/104106316/,104106316,1490000,3,3,145
https://www.idealista.com/inmueble/103140128/,103140128,399000,1,2,81
https://www.idealista.com/inmueble/103410422/,103410422,699000,2,4,126
https://www.idealista.com/inmueble/104176002/,104176002,825000,3,2,144
https://www.idealista.com/inmueble/102571918/,102571918,799000,2,2,75
https://www.idealista.com/inmueble/104015218/,104015218,1100000,2,2,112
https://www.idealista.com/inmueble/102961530/,102961530,1259000,3,3,157
https://www.idealista.com/inmueble/103975633/,103975633,210000,1,0,51
https://www.idealista.com/inmueble/102629744/,102629744,485000,2,3,180
https://www.idealista.com/inmueble/103160327/,103160327,850000,2,2,101
https://www.idealista.com/inmueble/104138632/,104138632,379000,1,1,61
https://www.idealista.com/inmueble/103154865/,103154865,830000,3,4,232
https://www.idealista.com/inmueble/102721448/,102721448,1495000,3,4,224
https://www.idealista.com/inmueble/93273597/,93273597,350000,1,0,61
https://www.idealista.com/inmueble/104182680/,104182680,850000,2,2,100
https://www.idealista.com/inmueble/101403288/,101403288,1195000,2,2,90
https://www.idealista.com/inmueble/103307160/,103307160,1025000,3,4,224
https://www.idealista.com/inmueble/102907781/,102907781,650000,2,3,120
https://www.idealista.com/inmueble/103644207/,103644207,310000,1,3,73
https://www.idealista.com/inmueble/101629426/,101629426,450000,1,2,60
https://www.idealista.com/inmueble/101177858/,101177858,417500,2,2,96
https://www.idealista.com/inmueble/103609976/,103609976,830000,3,4,155
https://www.idealista.com/inmueble/102470726/,102470726,310000,1,2,89
https://www.idealista.com/inmueble/101177870/,101177870,391000,2,2,104
https://www.idealista.com/inmueble/101899257/,101899257,870000,2,2,91
https://www.idealista.com/inmueble/104104309/,104104309,1100000,4,4,263
https://www.idealista.com/inmueble/100375077/,100375077,960000,2,4,150
https://www.idealista.com/inmueble/103651299/,103651299,565000,1,2,62
https://www.idealista.com/inmueble/102662115/,102662115,245000,1,1,70
https://www.idealista.com/inmueble/101231665/,101231665,375000,2,2,60
https://www.idealista.com/inmueble/103431433/,103431433,690000,2,3,138
https://www.idealista.com/inmueble/102267027/,102267027,1380000,2,2,120
https://www.idealista.com/inmueble/102638630/,102638630,345000,1,2,50
https://www.idealista.com/inmueble/102075995/,102075995,1495000,3,3,188
https://www.idealista.com/inmueble/102137523/,102137523,447500,2,2,96
https://www.idealista.com/inmueble/103646169/,103646169,520000,2,3,102
https://www.idealista.com/inmueble/103963043/,103963043,585000,2,2,154
https://www.idealista.com/inmueble/103233698/,103233698,697000,1,2,122
https://www.idealista.com/inmueble/103443480/,103443480,445000,3,3,111
https://www.idealista.com/inmueble/103283574/,103283574,329900,2,2,80
https://www.idealista.com/inmueble/104070408/,104070408,735000,2,3,120
https://www.idealista.com/inmueble/104065926/,104065926,240000,1,1,38
https://www.idealista.com/inmueble/101165186/,101165186,1000000,2,5,186
https://www.idealista.com/inmueble/103519883/,103519883,379900,1,3,116
https://www.idealista.com/inmueble/99839583/,99839583,789000,3,3,107
https://www.idealista.com/inmueble/102322334/,102322334,750000,2,2,127
https://www.idealista.com/inmueble/101247375/,101247375,950000,3,3,127
https://www.idealista.com/inmueble/104201683/,104201683,2055000,3,2,242
https://www.idealista.com/inmueble/102584577/,102584577,849000,3,3,111
https://www.idealista.com/inmueble/103853036/,103853036,899000,3,3,107
https://www.idealista.com/inmueble/104023591/,104023591,780000,1,2,74
https://www.idealista.com/inmueble/103813749/,103813749,198000,1,3,70
https://www.idealista.com/inmueble/103346725/,103346725,1499000,4,3,196
https://www.idealista.com/inmueble/103731299/,103731299,679000,3,2,75
https://www.idealista.com/inmueble/102917576/,102917576,565000,2,3,108
https://www.idealista.com/inmueble/103089497/,103089497,160000,1,1,25
https://www.idealista.com/inmueble/98915195/,98915195,690000,2,4,163
https://www.idealista.com/inmueble/100826383/,100826383,1000000,2,5,186
https://www.idealista.com/inmueble/104048199/,104048199,1800000,4,3,214
https://www.idealista.com/inmueble/103666203/,103666203,1200000,3,3,236
https://www.idealista.com/inmueble/101863713/,101863713,1220000,3,5,194
https://www.idealista.com/inmueble/102233736/,102233736,640000,2,2,100
https://www.idealista.com/inmueble/102992913/,102992913,1312500,3,4,215
https://www.idealista.com/inmueble/102770551/,102770551,358000,2,3,100
https://www.idealista.com/inmueble/104151289/,104151289,580000,1,4,139
https://www.idealista.com/inmueble/103151042/,103151042,425000,1,2,62
https://www.idealista.com/inmueble/103307958/,103307958,595000,2,4,140
https://www.idealista.com/inmueble/98762775/,98762775,829000,3,3,102
https://www.idealista.com/inmueble/101404274/,101404274,1145000,2,4,224
https://www.idealista.com/inmueble/103937753/,103937753,1195000,3,6,213
https://www.idealista.com/inmueble/100367054/,100367054,695000,2,3,135
https://www.idealista.com/inmueble/102905169/,102905169,1075000,2,3,169
https://www.idealista.com/inmueble/95727746/,95727746,950000,3,3,205
https://www.idealista.com/inmueble/102876169/,102876169,308000,1,2,54
https://www.idealista.com/inmueble/104079864/,104079864,1550000,3,3,156
https://www.idealista.com/inmueble/97762354/,97762354,795000,3,2,201
https://www.idealista.com/inmueble/102561685/,102561685,1175000,3,3,165
https://www.idealista.com/inmueble/103835408/,103835408,590000,2,2,93
https://www.idealista.com/inmueble/104161639/,104161639,730000,1,1,81
https://www.idealista.com/inmueble/102867154/,102867154,880000,3,4,180
https://www.idealista.com/inmueble/103767416/,103767416,850000,2,4,182
https://www.idealista.com/inmueble/102159540/,102159540,859000,2,2,88
https://www.idealista.com/inmueble/102493367/,102493367,1200000,2,3,178
https://www.idealista.com/inmueble/101011537/,101011537,350000,1,2,76
https://www.idealista.com/inmueble/103150742/,103150742,1060000,4,5,276
https://www.idealista.com/inmueble/103868800/,103868800,550000,2,2,69
https://www.idealista.com/inmueble/102982273/,102982273,785000,2,2,116
https://www.idealista.com/inmueble/101591958/,101591958,990000,3,5,194
https://www.idealista.com/inmueble/103774314/,103774314,1740000,2,4,172
https://www.idealista.com/inmueble/102871288/,102871288,475000,2,4,98
https://www.idealista.com/inmueble/102943137/,102943137,579000,2,3,118
https://www.idealista.com/inmueble/103170395/,103170395,560000,1,1,88
https://www.idealista.com/inmueble/104011543/,104011543,1250000,2,2,150
https://www.idealista.com/inmueble/102745821/,102745821,1150000,4,5,254
https://www.idealista.com/inmueble/104003668/,104003668,675000,2,3,151
https://www.idealista.com/inmueble/99974735/,99974735,1950000,4,5,240
https://www.idealista.com/inmueble/102992206/,102992206,235000,1,2,64
https://www.idealista.com/inmueble/100670401/,100670401,840000,2,2,81
https://www.idealista.com/inmueble/103684404/,103684404,950000,2,4,157
https://www.idealista.com/inmueble/99676187/,99676187,660000,2,2,121
https://www.idealista.com/inmueble/103106386/,103106386,2055000,3,2,245
https://www.idealista.com/inmueble/103950527/,103950527,750000,2,2,105
https://www.idealista.com/inmueble/103413013/,103413013,1300000,2,4,236
https://www.idealista.com/inmueble/102763125/,102763125,449900,2,3,105
https://www.idealista.com/inmueble/103681086/,103681086,259900,1,2,61
https://www.idealista.com/inmueble/103988273/,103988273,1074000,2,5,179
https://www.idealista.com/inmueble/103733866/,103733866,199000,1,2,66
https://www.idealista.com/inmueble/103135168/,103135168,625000,2,5,117
https://www.idealista.com/inmueble/103988519/,103988519,860000,3,4,191
https://www.idealista.com/inmueble/97887513/,97887513,950000,2,3,125
https://www.idealista.com/inmueble/102123027/,102123027,290000,2,2,62
https://www.idealista.com/inmueble/103512540/,103512540,349000,1,2,82
https://www.idealista.com/inmueble/103990666/,103990666,1300000,3,5,305
https://www.idealista.com/inmueble/102931890/,102931890,299000,1,2,76
https://www.idealista.com/inmueble/100903592/,100903592,850000,3,5,184
https://www.idealista.com/inmueble/104154992/,104154992,609000,2,2,89
https://www.idealista.com/inmueble/102248221/,102248221,785000,2,3,120
https://www.idealista.com/inmueble/103328040/,103328040,1950000,3,4,175
https://www.idealista.com/inmueble/104153605/,104153605,1320000,2,3,140
https://www.idealista.com/inmueble/103471317/,103471317,1680000,3,3,214
https://www.idealista.com/inmueble/103984291/,103984291,465000,2,2,104
https://www.idealista.com/inmueble/103158618/,103158618,1600000,4,4,249
https://www.idealista.com/inmueble/103692239/,103692239,1150000,3,3,133
https://www.idealista.com/inmueble/97957477/,97957477,210000,3,3,153
https://www.idealista.com/inmueble/103676738/,103676738,795000,2,3,146
https://www.idealista.com/inmueble/103392553/,103392553,500000,2,2,99
https://www.idealista.com/inmueble/103494183/,103494183,865000,2,2,127
https://www.idealista.com/inmueble/99991709/,99991709,990000,4,6,293
https://www.idealista.com/inmueble/103315777/,103315777,1080000,2,4,270
